date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
19920201,17,23,9,35,39,40
19920129,5,43,48,23,25,1
19920129,41,37,29,6,33,38
19920125,10,27,8,6,39,5
19920125,45,38,27,29,3,22
19920122,41,4,7,23,39,8
19920122,36,10,16,26,17,15
19920118,31,27,16,46,1,23
19920118,25,7,18,24,27,5
19920115,32,24,28,29,46,31
19920115,2,32,20,1,22,6
19920111,23,21,8,47,27,17
19920111,4,44,14,37,2,43
19920108,48,40,21,31,17,9
19920108,5,7,11,47,25,46
19920104,44,13,42,33,37,31
19920104,31,16,9,23,20,10
19920101,28,42,35,1,13,32
19920101,4,37,20,25,26,7
19911228,18,35,8,44,3,41
19911228,17,1,28,33,45,24
19911225,24,25,27,28,49,47
19911225,15,25,3,26,22,43
19911221,18,28,3,7,34,42
19911221,2,29,18,39,41,45
19911218,49,12,14,36,40,8
19911218,35,32,47,2,9,10
19911214,15,23,2,33,24,29
19911214,35,33,9,23,19,28
19911211,8,22,40,9,38,15
19911211,47,39,11,43,4,33
19911207,44,30,12,40,10,43
19911207,37,16,7,8,31,41
19911204,35,48,36,23,39,28
19911204,7,43,34,47,33,39
19911130,5,12,17,27,21,23
19911130,30,2,25,32,1,5
19911127,45,10,13,48,34,16
19911127,9,33,38,16,45,6
19911123,31,7,13,32,23,8
19911123,49,45,15,42,36,37
19911120,46,10,12,49,3,44
19911120,42,35,20,24,18,45
19911116,40,28,35,34,27,17
19911116,44,9,16,38,23,13
19911113,42,49,14,34,12,45
19911113,42,16,15,22,26,27
19911109,20,4,42,1,40,3
19911109,24,38,9,23,18,37
19911106,9,2,24,48,18,14
19911106,30,7,37,48,49,46
19911102,49,40,36,16,41,9
19911102,46,34,35,15,43,24
19911030,8,27,46,10,6,32
19911030,38,37,39,29,35,20
19911026,45,33,14,1,16,27
19911026,27,6,16,15,41,42
19911023,23,10,35,12,5,20
19911023,42,14,47,45,35,48
19911019,24,20,28,12,1,34
19911019,43,47,17,11,34,4
19911016,13,41,30,1,36,19
19911016,18,34,38,15,7,36
19911012,6,44,1,25,26,19
19911012,34,31,14,28,11,25
19911009,2,7,47,26,30,10
19911009,29,33,23,22,25,30
19911005,12,40,31,28,26,42
19911005,11,36,23,27,24,2
19911002,40,45,16,18,43,49
19911002,15,2,18,28,34,26
19910928,13,27,4,6,39,48
19910928,49,14,4,46,16,42
19910925,8,48,45,44,26,23
19910925,26,49,36,23,7,46
19910921,21,14,17,10,44,43
19910921,17,39,47,21,40,20
19910918,17,16,1,30,2,22
19910918,21,29,33,15,44,41
19910914,34,24,16,5,45,6
19910914,34,13,14,45,37,15
19910911,31,36,26,43,49,35
19910911,25,12,34,43,5,47
19910907,4,11,38,28,49,18
19910907,46,27,25,43,14,9
19910904,9,25,10,35,12,3
19910904,2,15,34,25,17,4
19910831,7,43,19,49,44,5
19910831,36,28,34,25,12,13
19910828,42,8,40,13,19,11
19910828,22,16,40,7,1,26
19910824,36,5,43,28,45,20
19910824,5,31,35,28,18,47
19910821,38,33,11,37,20,18
19910821,44,6,27,9,11,31
19910817,49,4,30,28,48,17
19910817,35,17,44,24,46,14
19910814,19,12,49,36,34,33
19910814,38,49,18,23,3,36
19910810,31,44,26,39,18,40
19910810,44,41,6,45,15,7
19910807,3,1,16,39,13,19
19910807,17,3,21,27,42,33
19910803,6,36,23,16,20,34
19910803,13,30,20,7,46,41
19910731,19,49,32,4,26,17
19910731,30,40,44,20,38,7
19910727,42,18,14,4,20,13
19910727,34,42,1,24,39,7
19910724,9,45,38,22,26,37
19910724,37,47,10,8,32,34
19910720,10,39,24,36,15,6
19910720,2,6,49,43,22,19
19910717,21,8,19,10,28,13
19910717,47,26,40,15,6,44
19910713,34,32,42,13,29,33
19910713,1,6,36,28,37,17
19910710,19,49,45,27,44,9
19910710,3,22,28,38,7,30
19910706,35,9,6,29,7,1
19910706,35,18,47,9,4,43
19910703,26,22,29,45,36,9
19910703,11,21,19,32,36,26
19910629,35,31,24,47,9,6
19910629,41,40,5,16,19,12
19910626,4,14,10,22,9,33
19910626,21,32,35,16,3,46
19910622,44,10,35,5,24,43
19910622,20,13,38,29,12,26
19910619,24,37,49,32,46,8
19910619,39,32,27,37,6,16
19910615,39,8,3,30,22,32
19910615,25,5,7,30,19,23
19910612,41,13,30,1,9,33
19910612,19,23,49,12,7,13
19910608,7,31,30,42,13,35
19910608,18,43,34,16,35,32
19910605,9,39,19,15,37,46
19910605,40,17,37,19,3,33
19910601,23,27,5,8,43,19
19910601,43,19,46,32,45,34
19910529,36,3,12,1,8,13
19910529,9,17,42,40,33,19
19910525,9,8,45,11,44,31
19910525,24,22,9,44,35,19
19910522,27,18,48,42,4,2
19910522,27,12,37,32,7,28
19910518,18,39,30,38,12,3
19910518,29,9,41,17,13,40
19910515,21,6,44,47,46,1
19910515,3,36,41,21,11,49
19910511,10,14,1,20,17,19
19910511,16,2,30,49,28,31
19910508,3,36,21,19,15,38
19910508,6,5,48,34,10,13
19910504,21,49,24,9,6,36
19910504,32,31,21,40,49,42
19910501,34,2,10,5,40,12
19910501,2,42,29,47,28,8
19910427,3,34,36,48,37,47
19910427,45,4,21,39,36,22
19910424,5,7,21,32,44,28
19910424,31,6,22,28,9,11
19910420,44,32,28,43,46,37
19910420,40,11,25,8,6,31
19910417,8,49,30,6,15,35
19910417,10,14,21,13,28,22
19910413,40,2,18,46,10,30
19910413,31,49,37,41,39,17
19910410,49,13,4,14,12,8
19910410,2,36,22,23,21,14
19910406,1,33,41,39,8,38
19910406,23,14,1,33,35,3
19910403,30,21,14,13,3,35
19910403,37,12,39,33,46,21
19910330,12,29,33,31,10,32
19910330,21,19,31,1,28,40
19910327,38,27,34,48,14,3
19910327,45,2,15,5,39,3
19910323,15,22,33,9,40,10
19910323,37,13,26,3,18,38
19910320,31,1,7,45,35,23
19910320,1,38,23,37,35,33
19910316,7,22,40,11,23,38
19910316,13,45,35,20,46,10
19910313,36,4,42,26,31,32
19910313,34,8,38,48,9,41
19910309,16,18,3,45,6,10
19910309,37,38,27,21,6,1
19910306,21,38,24,32,42,36
19910306,27,36,43,48,14,40
19910302,41,49,30,4,12,21
19910302,32,14,46,18,5,36
19910227,48,9,25,17,31,5
19910227,30,26,4,23,48,7
19910223,10,44,28,6,1,5
19910223,25,19,1,21,15,38
19910220,10,32,24,3,18,4
19910220,23,17,42,29,36,19
19910216,44,4,20,19,10,27
19910216,19,35,47,20,6,7
19910213,8,42,11,44,13,22
19910213,23,47,41,1,40,46
19910209,7,41,47,19,40,25
19910209,2,18,12,35,24,41
19910206,6,12,39,16,11,35
19910206,47,32,44,18,30,37
19910202,38,4,26,23,48,15
19910202,22,7,11,3,38,20
19910130,5,14,34,38,46,31
19910130,37,5,26,17,2,44
19910126,40,2,19,3,32,30
19910126,38,42,5,27,23,34
19910123,41,16,33,3,20,29
19910123,19,20,38,39,12,27
19910119,28,20,12,4,27,31
19910119,17,5,43,35,47,18
19910116,43,9,38,4,7,35
19910116,47,7,2,32,17,35
19910112,21,29,3,49,27,15
19910112,41,40,1,45,46,2
19910109,6,11,43,32,29,15
19910109,25,44,16,37,34,42
19910105,36,15,13,26,19,24
19910105,8,46,13,39,32,6
19910102,6,4,8,45,11,44
19910102,49,38,30,1,31,48
19901229,29,32,15,28,14,16
19901229,32,38,6,33,47,24
19901226,33,1,9,41,3,16
19901226,7,16,25,8,19,38
19901222,7,45,17,5,31,18
19901222,1,5,43,9,8,39
19901219,33,41,49,3,2,1
19901219,3,24,36,6,43,25
19901215,19,48,3,37,17,6
19901215,37,42,2,49,30,38
19901212,12,7,5,13,47,45
19901212,43,40,2,45,33,37
19901208,22,9,27,6,24,21
19901208,1,20,12,28,30,31
19901205,24,32,2,23,46,27
19901205,27,15,22,14,4,47
19901201,17,20,7,32,16,3
19901201,1,10,34,16,48,22
19901128,45,43,26,49,46,44
19901128,2,34,21,45,32,6
19901124,17,16,33,3,5,28
19901124,40,13,36,5,27,45
19901121,30,49,13,44,45,8
19901121,28,42,9,38,35,31
19901117,26,18,29,49,21,22
19901117,31,12,15,5,33,41
19901114,40,30,47,23,43,5
19901114,6,5,49,20,41,24
19901110,33,8,45,27,5,14
19901110,40,31,23,38,32,15
19901107,1,36,44,21,38,22
19901107,10,19,14,1,48,3
19901103,47,38,34,30,19,10
19901103,30,18,15,45,33,8
19901031,30,36,15,34,1,18
19901031,24,16,1,5,18,39
19901027,8,24,14,5,39,49
19901027,4,5,28,11,10,16
19901024,6,29,10,17,40,25
19901024,3,30,49,48,41,36
19901020,22,37,15,4,35,3
19901020,3,1,30,12,6,26
19901017,26,29,19,30,49,42
19901017,3,26,9,11,5,44
19901013,34,1,41,23,22,2
19901013,16,25,21,31,33,13
19901010,43,11,17,39,38,16
19901010,6,21,23,32,37,45
19901006,44,24,31,25,4,2
19901006,24,13,48,8,42,33
19901003,9,14,24,5,2,42
19901003,40,48,36,35,23,34
19900929,4,6,33,13,8,36
19900929,12,7,39,8,4,1
19900926,46,22,38,7,42,40
19900926,28,42,49,40,37,35
19900922,5,40,39,21,47,27
19900922,48,30,11,33,13,9
19900919,6,48,5,3,34,26
19900919,35,6,27,49,21,3
19900915,41,2,6,37,48,26
19900915,46,47,41,49,7,9
19900912,16,22,9,49,47,15
19900912,39,27,41,43,7,13
19900908,10,3,38,20,7,4
19900905,12,42,30,9,10,21
19900901,23,2,15,5,43,41
19900829,38,21,25,46,5,30
19900825,19,31,1,18,24,25
19900822,49,7,22,16,28,29
19900818,31,21,38,37,26,19
19900815,45,44,49,15,47,1
19900811,43,20,17,21,26,38
19900808,29,18,37,26,44,3
19900804,24,6,19,22,25,36
19900801,49,2,45,19,16,4
19900728,37,31,33,14,29,27
19900725,4,7,16,32,20,23
19900721,30,19,1,21,41,20
19900718,40,13,46,45,32,30
19900714,13,28,6,33,30,47
19900711,33,20,29,25,47,9
19900707,30,18,46,49,32,11
19900704,8,37,49,18,15,27
19900630,34,3,37,24,17,18
19900627,47,42,29,8,1,26
19900623,37,38,31,39,48,32
19900620,46,31,16,35,5,1
19900616,43,41,31,29,15,34
19900613,21,33,36,24,18,44
19900609,40,18,39,15,43,27
19900606,23,44,17,32,12,4
19900602,19,26,32,13,28,9
19900530,20,15,41,3,16,36
19900526,37,27,2,19,6,14
19900523,16,7,40,10,20,18
19900519,19,32,34,45,26,3
19900516,5,44,26,45,27,6
19900512,25,24,7,49,4,16
19900509,16,39,32,14,9,36
19900505,20,24,30,36,32,3
19900502,14,12,36,3,19,26
19900428,11,40,3,29,23,37
19900425,37,49,11,2,28,42
19900421,28,36,8,40,21,43
19900418,44,31,48,13,20,8
19900414,46,22,27,20,5,17
19900411,49,30,18,43,33,11
19900407,19,13,11,32,20,34
19900404,18,34,6,8,32,33
19900331,45,43,20,16,25,37
19900328,28,4,20,44,19,45
19900324,8,23,22,35,24,14
19900321,30,17,2,42,49,19
19900317,39,22,19,15,44,47
19900314,29,3,38,46,9,41
19900310,24,1,23,19,15,30
19900307,25,49,8,14,9,36
19900303,39,2,10,3,38,6
19900228,37,28,41,20,4,31
19900224,13,25,6,24,4,17
19900221,19,26,1,9,43,25
19900217,37,46,23,48,24,40
19900214,16,48,49,22,44,20
19900210,29,36,10,18,15,45
19900207,49,23,21,42,8,37
19900203,11,44,31,36,45,2
19900131,20,8,28,3,14,7
19900127,43,15,28,35,13,36
19900124,12,45,11,22,13,10
19900120,22,20,9,26,34,46
19900117,29,14,37,2,46,32
19900113,2,34,42,40,28,18
19900110,25,37,26,48,2,9
19900106,42,21,20,24,28,6
19900103,31,30,5,44,8,43
19891230,24,8,13,6,42,49
19891227,39,37,20,27,43,48
19891223,19,29,32,4,7,13
19891220,19,36,7,43,38,30
19891216,45,29,20,14,8,7
19891213,38,46,6,4,40,1
19891209,46,43,25,16,8,10
19891206,45,10,33,21,20,32
19891202,49,18,11,2,46,13
19891129,30,35,11,22,40,13
19891125,31,15,49,46,3,32
19891122,39,8,32,22,21,48
19891118,37,8,14,40,15,43
19891115,24,34,29,38,46,47
19891111,44,49,11,17,42,19
19891108,43,21,19,10,35,9
19891104,10,23,29,37,47,28
19891101,42,10,47,26,30,11
19891028,11,16,5,33,25,37
19891025,24,18,15,45,28,19
19891021,32,30,1,38,43,47
19891018,41,48,23,9,4,24
19891014,33,48,28,32,23,6
19891011,17,15,5,43,45,33
19891007,3,7,13,35,46,2
19891004,9,19,45,29,18,42
19890930,16,23,43,24,27,18
19890927,17,40,30,16,20,4
19890923,9,36,42,11,27,18
19890920,10,24,46,18,35,21
19890916,26,45,46,7,25,23
19890913,26,41,25,37,38,22
19890909,38,42,23,36,11,35
19890906,16,14,46,11,38,41
19890902,40,36,34,39,22,26
19890830,19,4,46,35,15,45
19890826,18,16,31,21,38,42
19890823,5,37,19,25,44,49
19890819,11,5,46,22,1,43
19890816,49,5,40,28,20,35
19890812,26,37,8,20,19,15
19890809,10,19,20,44,39,31
19890805,23,39,44,40,38,33
19890802,27,11,49,41,35,39
19890729,17,7,18,24,45,30
19890726,28,4,3,24,48,11
19890722,34,9,44,42,15,29
19890719,16,29,28,44,20,31
19890715,4,18,30,19,37,38
19890712,40,6,23,21,19,28
19890708,21,19,38,11,23,2
19890705,16,37,36,38,27,47
19890701,37,45,4,43,38,26
19890628,10,4,25,34,14,15
19890624,14,30,34,38,33,43
19890621,31,4,20,32,8,21
19890617,17,33,28,21,49,36
19890614,47,37,27,19,18,11
19890610,43,18,4,45,12,3
19890607,3,23,26,13,4,38
19890603,36,33,47,14,26,8
19890531,37,32,19,48,1,46
19890527,5,24,45,18,34,35
19890524,47,7,35,49,2,21
19890520,17,32,36,31,16,35
19890517,6,22,24,47,11,1
19890513,14,1,34,4,8,22
19890510,19,46,38,30,34,6
19890506,36,10,46,41,24,12
19890503,49,41,42,39,18,6
19890429,34,12,5,46,33,13
19890426,29,1,8,31,33,15
19890422,36,22,6,48,41,42
19890419,11,1,10,18,16,12
19890415,36,29,34,10,13,43
19890412,24,6,16,41,26,9
19890408,30,18,42,2,24,37
19890405,21,39,31,6,33,2
19890401,24,44,1,17,38,30
19890329,11,4,19,2,22,25
19890325,17,16,45,37,25,32
19890322,35,41,20,49,33,12
19890318,3,31,22,13,42,2
19890315,8,17,37,3,28,2
19890311,19,26,30,20,45,47
19890308,34,9,13,42,35,15
19890304,18,49,29,13,31,23
19890301,49,38,35,2,21,1
19890225,36,35,22,16,37,48
19890222,14,32,16,3,15,13
19890218,4,26,27,32,18,43
19890215,8,30,45,28,26,46
19890211,3,33,9,25,8,6
19890208,17,37,30,48,23,28
19890204,40,21,18,22,46,17
19890201,14,42,41,30,9,21
19890128,43,1,5,48,24,11
19890125,27,31,16,19,15,6
19890121,17,36,32,42,33,1
19890118,1,22,31,2,43,11
19890114,22,39,49,25,10,36
19890111,49,38,28,34,43,27
19890107,24,3,12,1,42,19
19890104,16,8,7,40,19,44
19881231,40,46,42,30,33,32
19881228,1,34,15,22,26,36
19881224,40,43,13,22,23,21
19881221,30,20,23,32,21,18
19881217,41,2,39,8,7,28
19881214,20,5,32,3,7,18
19881210,47,19,25,31,40,14
19881207,34,6,43,8,12,40
19881203,2,38,21,31,11,25
19881130,34,42,11,27,36,32
19881126,6,5,8,34,45,42
19881123,10,14,31,9,48,28
19881119,36,25,2,3,5,24
19881116,26,13,10,37,30,48
19881112,1,8,20,48,45,43
19881109,20,14,45,12,3,4
19881105,7,26,41,33,49,14
19881102,18,46,38,22,10,5
19881029,11,4,9,8,32,27
19881026,17,34,33,24,8,29
19881022,12,16,41,8,21,7
19881019,21,37,5,19,44,23
19881015,21,19,48,24,1,10
19881012,24,47,22,33,20,31
19881008,28,25,29,35,43,45
19881005,32,42,6,24,5,36
19881001,4,31,46,49,16,40
19880928,22,11,19,36,30,1
19880924,5,40,49,26,33,20
19880921,20,21,45,39,17,29
19880917,39,16,48,36,32,17
19880914,6,13,4,18,44,27
19880910,23,16,15,9,12,45
19880907,8,17,6,28,29,21
19880903,25,42,36,14,1,18
19880831,7,31,37,5,6,24
19880827,24,40,14,18,2,7
19880824,26,46,30,29,49,39
19880820,20,15,23,25,47,39
19880817,14,6,31,25,9,38
19880813,28,10,32,23,1,15
19880810,3,35,27,16,25,33
19880806,1,44,24,46,38,8
19880803,4,24,27,29,30,26
19880730,35,46,16,33,31,34
19880727,27,11,15,36,25,1
19880723,38,11,23,49,25,4
19880720,49,4,20,8,16,36
19880716,33,41,18,35,45,16
19880713,17,14,18,37,3,39
19880709,42,36,39,7,27,1
19880706,25,34,3,5,32,20
19880702,45,19,2,9,31,28
19880629,40,44,32,33,26,2
19880625,36,20,39,17,6,26
19880622,48,33,19,12,24,28
19880618,38,10,36,2,26,42
19880615,29,8,42,48,7,17
19880611,40,41,7,22,36,14
19880608,8,45,16,12,3,38
19880604,26,23,25,47,15,14
19880601,13,48,4,33,11,37
19880528,49,20,16,24,37,31
19880525,27,36,40,8,24,49
19880521,19,46,14,38,21,30
19880518,21,13,24,3,20,11
19880514,46,23,10,33,30,6
19880511,32,19,8,7,4,41
19880507,26,15,24,6,27,23
19880504,7,17,5,15,14,20
19880430,32,14,4,19,9,3
19880427,7,24,36,31,5,20
19880423,49,39,47,16,12,8
19880420,16,3,17,33,9,29
19880416,13,17,43,5,29,45
19880413,4,35,36,16,11,40
19880409,43,17,47,8,38,37
19880406,14,18,21,26,42,43
19880402,27,16,1,48,22,4
19880330,24,37,40,31,14,18
19880326,16,7,6,40,28,13
19880323,1,20,16,30,29,45
19880319,15,23,45,17,43,7
19880316,28,5,18,35,16,34
19880312,36,16,7,3,41,20
19880309,14,5,31,46,43,19
19880305,16,23,29,31,5,8
19880302,28,49,21,20,19,32
19880227,28,34,37,39,46,27
19880224,4,26,32,9,35,20
19880220,20,41,33,35,25,11
19880217,11,48,45,36,34,13
19880213,23,30,8,29,41,25
19880210,36,10,47,32,45,3
19880206,21,31,37,38,8,4
19880203,47,11,41,3,29,28
19880130,34,5,8,41,46,45
19880127,47,1,23,38,18,32
19880123,18,41,1,28,43,17
19880120,11,32,26,29,49,47
19880116,18,19,8,48,14,39
19880113,23,10,39,27,18,20
19880109,38,21,24,43,36,16
19880106,40,16,45,22,44,19
19880102,6,4,7,18,43,30
19871230,11,17,1,25,19,42
19871226,30,23,27,15,29,47
19871223,44,23,14,43,3,9
19871219,45,4,33,49,15,26
19871216,32,12,40,27,36,8
19871212,34,33,41,12,40,43
19871209,37,3,8,23,24,18
19871205,43,9,26,49,16,17
19871202,26,4,44,21,3,31
19871128,10,39,12,42,11,49
19871125,3,10,29,49,25,32
19871121,47,16,31,49,18,9
19871118,44,42,38,48,8,6
19871114,40,17,15,6,8,21
19871111,47,26,35,46,13,49
19871107,18,47,21,7,2,4
19871104,11,33,38,46,13,4
19871031,41,32,15,48,5,44
19871028,20,34,15,44,38,1
19871024,33,37,49,39,12,34
19871021,14,31,18,45,13,26
19871017,14,22,28,18,23,17
19871014,40,46,21,13,12,28
19871010,2,39,10,43,46,38
19871007,21,4,39,15,23,48
19871003,2,4,44,29,19,21
19870930,36,2,34,38,22,7
19870926,13,48,41,43,22,21
19870923,19,3,11,46,12,25
19870919,18,11,4,14,13,37
19870916,44,12,16,40,43,37
19870912,26,17,9,43,34,6
19870909,18,23,33,44,19,31
19870905,6,19,16,46,34,21
19870902,18,24,47,1,20,12
19870829,41,34,42,25,14,44
19870826,16,43,8,42,6,44
19870822,36,28,25,27,23,24
19870819,4,25,36,29,2,27
19870815,13,46,22,27,37,8
19870812,24,20,49,48,13,19
19870808,18,46,41,16,35,39
19870805,43,22,2,1,15,44
19870801,38,24,37,39,20,33
19870729,16,26,6,15,49,5
19870725,7,11,2,27,24,44
19870722,24,6,9,16,8,22
19870718,38,26,31,23,22,14
19870715,26,20,25,47,8,43
19870711,42,7,11,29,28,45
19870708,7,12,48,25,5,34
19870704,26,45,14,20,36,4
19870701,7,6,25,46,13,45
19870627,2,48,46,21,35,22
19870624,27,43,39,35,12,14
19870620,5,38,14,30,13,6
19870617,13,34,7,29,15,2
19870613,31,15,25,26,38,37
19870610,48,1,23,32,39,26
19870606,17,6,40,16,4,7
19870603,33,47,27,20,45,35
19870530,23,42,8,33,2,7
19870527,33,38,7,49,17,36
19870523,44,20,43,48,17,11
19870520,31,30,48,39,7,27
19870516,29,42,38,18,39,22
19870513,28,38,44,7,40,6
19870509,29,43,17,16,15,9
19870506,18,34,8,2,28,24
19870502,33,29,5,15,19,2
19870429,13,30,1,47,21,37
19870425,6,35,37,38,13,17
19870422,1,32,7,27,31,14
19870418,10,29,49,26,6,5
19870415,5,29,41,42,6,39
19870411,41,9,48,10,45,21
19870408,43,7,14,13,48,31
19870404,10,22,45,12,34,28
19870401,2,32,48,26,44,25
19870328,32,23,42,34,21,7
19870325,30,23,43,20,44,37
19870321,21,6,38,28,30,17
19870318,15,35,8,3,34,5
19870314,40,48,29,6,37,30
19870311,42,13,44,10,24,12
19870307,10,33,18,1,48,38
19870304,2,39,27,34,48,10
19870228,47,22,24,39,9,31
19870225,28,39,11,43,6,35
19870221,42,15,44,38,17,30
19870218,7,35,3,48,31,8
19870214,39,42,8,11,29,41
19870211,46,44,40,21,25,22
19870207,6,37,31,15,5,47
19870204,42,11,45,22,35,26
19870131,3,25,4,35,47,7
19870128,22,37,41,19,44,34
19870124,31,18,20,7,28,36
19870121,20,37,3,26,36,25
19870117,17,33,47,3,26,42
19870114,37,14,26,25,39,8
19870110,29,43,30,46,45,23
19870107,36,39,20,33,16,32
19870103,16,44,4,18,35,47
19861231,38,47,44,39,9,3
19861227,34,47,35,21,41,17
19861224,38,49,46,13,11,33
19861220,27,28,1,30,34,10
19861217,2,23,31,14,38,10
19861213,13,35,12,19,21,39
19861210,15,8,11,14,16,27
19861206,32,46,22,4,5,16
19861203,17,30,2,32,45,35
19861129,37,24,27,17,6,23
19861126,41,43,30,26,31,21
19861122,12,15,36,25,2,41
19861119,23,25,3,2,15,30
19861115,12,1,35,37,26,5
19861112,21,6,22,46,33,25
19861108,34,15,40,9,18,8
19861105,29,48,3,26,45,16
19861101,38,22,40,31,5,1
19861029,16,31,14,36,11,17
19861025,3,20,34,17,14,38
19861022,5,44,30,28,27,25
19861018,34,38,18,32,4,19
19861015,16,4,7,26,17,28
19861011,4,42,32,33,8,19
19861008,8,16,26,9,31,30
19861004,22,12,8,15,48,21
19861001,24,25,3,7,15,36
19860927,12,18,7,39,8,28
19860924,8,44,38,30,34,5
19860920,23,4,42,40,35,31
19860917,31,13,32,7,49,25
19860913,10,31,42,1,15,30
19860910,47,33,9,43,35,18
19860906,14,37,44,5,27,12
19860903,19,35,11,13,20,4
19860830,29,10,8,24,13,30
19860827,19,39,48,15,28,25
19860823,47,49,15,36,24,26
19860820,18,17,46,44,40,37
19860816,36,15,43,29,22,2
19860813,21,4,25,24,45,34
19860809,44,19,45,7,5,39
19860806,22,29,24,34,43,17
19860802,48,47,11,32,28,34
19860730,36,47,44,16,15,6
19860726,12,26,27,34,38,48
19860723,16,25,35,22,2,6
19860719,10,42,15,16,19,23
19860716,21,46,36,32,38,45
19860712,17,26,41,37,28,10
19860709,43,11,36,27,22,2
19860705,5,35,18,1,27,15
19860702,29,16,7,35,32,6
19860628,37,9,35,20,2,34
19860625,14,35,43,45,7,27
19860621,6,9,34,27,48,16
19860618,38,22,23,48,39,29
19860614,48,32,19,47,6,15
19860611,22,6,44,11,43,41
19860607,3,5,49,43,15,23
19860604,22,49,29,35,46,36
19860531,15,45,33,11,30,20
19860528,3,2,21,16,49,13
19860524,37,47,42,23,27,49
19860521,24,18,38,22,31,17
19860517,13,5,17,15,26,46
19860514,39,20,37,32,38,5
19860510,19,30,40,18,7,29
19860507,2,6,3,27,44,9
19860503,7,37,2,49,24,12
19860430,49,7,45,13,36,42
19860426,13,45,36,21,27,4
19860423,12,25,17,46,32,30
19860419,8,14,41,5,31,13
19860416,14,26,20,2,49,29
19860412,30,32,21,18,11,7
19860409,10,47,39,27,41,35
19860405,22,45,18,17,44,41
19860402,39,11,31,49,4,38
19860329,5,49,30,29,16,12
19860326,6,35,9,33,32,48
19860322,19,26,33,46,2,49
19860319,18,19,44,30,22,48
19860315,16,18,12,20,48,30
19860312,9,46,13,19,37,34
19860308,30,3,34,25,20,36
19860305,5,30,25,22,10,6
19860301,17,5,13,15,21,14
19860226,49,22,47,10,38,46
19860222,40,32,26,4,37,30
19860219,48,15,11,33,2,27
19860215,1,14,2,33,41,22
19860212,37,25,9,8,12,6
19860208,33,1,9,31,4,2
19860205,38,43,3,6,26,20
19860201,22,13,33,40,4,8
19860129,12,41,4,6,47,20
19860125,40,29,45,39,23,42
19860122,49,6,28,25,7,23
19860118,3,6,45,33,31,20
19860115,27,6,13,46,10,40
19860111,38,4,32,18,12,1
19860108,42,29,10,27,44,22
19860104,39,36,11,14,7,5
19860101,27,12,49,16,8,22
19851228,26,45,20,40,43,34
19851225,10,12,14,1,44,18
19851221,14,6,34,43,32,42
19851218,23,34,35,29,15,7
19851214,1,44,28,39,18,32
19851211,34,45,13,11,18,2
19851207,2,15,10,16,27,4
19851204,25,8,45,18,19,48
19851130,6,4,20,43,28,46
19851127,39,36,25,24,26,17
19851123,34,42,6,45,17,40
19851120,2,36,13,34,25,45
19851116,7,22,34,24,41,46
19851113,28,36,34,13,31,48
19851109,44,29,32,19,37,28
19851106,23,26,13,32,14,15
19851102,4,25,23,28,21,18
19851030,42,38,2,18,32,37
19851026,14,16,33,45,23,47
19851023,37,10,27,35,12,25
19851019,26,32,3,2,29,15
19851016,26,12,19,6,30,46
19851012,36,32,49,38,33,3
19851009,1,13,7,14,22,36
19851005,34,5,25,17,30,46
19851002,14,30,45,9,27,32
19850928,43,15,1,11,19,40
19850925,42,43,46,11,44,47
19850921,20,44,11,6,13,39
19850918,29,35,10,40,18,19
19850914,37,28,13,10,12,14
19850911,47,24,23,4,19,36
19850907,43,28,2,18,37,15
19850904,37,24,25,13,2,38
19850831,20,44,26,8,14,19
19850828,8,12,20,41,24,26
19850824,37,41,4,10,16,3
19850821,23,46,33,38,5,25
19850817,4,38,16,15,48,34
19850814,46,9,33,30,7,17
19850810,47,2,19,28,10,42
19850807,16,21,12,20,40,5
19850803,34,33,20,7,40,6
19850731,42,26,11,1,48,22
19850727,44,9,30,45,36,46
19850724,49,14,37,7,17,8
19850720,38,36,22,40,19,15
19850717,2,37,43,7,5,42
19850713,15,17,30,41,28,46
19850710,42,49,36,23,18,24
19850706,21,7,37,36,18,11
19850703,23,10,6,36,45,1
19850629,41,6,1,14,42,26
19850626,11,36,6,31,23,48
19850622,5,43,46,25,17,33
19850619,11,45,7,22,34,9
19850615,10,23,40,36,16,8
19850612,9,19,29,30,14,49
19850608,27,20,6,5,41,18
19850605,25,42,45,19,12,16
19850601,32,15,24,35,18,11
19850529,28,1,20,17,34,45
19850525,35,5,27,17,6,45
19850522,25,26,13,37,24,11
19850518,31,1,40,19,23,11
19850515,23,45,33,1,37,5
19850511,28,26,21,43,36,15
19850508,19,18,30,24,37,40
19850504,33,46,34,2,18,49
19850501,7,36,6,24,16,33
19850427,12,37,16,34,18,20
19850424,45,37,9,20,48,29
19850420,40,5,22,41,14,43
19850417,45,39,25,21,6,28
19850413,36,8,25,26,12,27
19850410,47,4,3,14,42,32
19850406,35,45,40,34,28,41
19850403,8,19,27,42,29,39
19850330,32,44,30,40,4,27
19850327,30,10,47,29,1,46
19850323,37,17,16,18,11,14
19850320,41,37,33,14,9,44
19850316,3,25,33,20,43,31
19850313,4,14,41,40,18,5
19850309,35,3,14,28,9,21
19850306,26,30,39,27,12,37
19850302,24,10,18,36,8,45
19850227,29,8,28,37,49,11
19850223,24,21,23,3,38,6
19850220,24,30,39,1,8,12
19850216,48,30,32,36,1,27
